Ngram,Count,Katz_Prob
"ओर से कहा गया",346,0.9985549132947977
"काम करता है .",346,0.16788143828960156
"कहना है कि उन्हें",346,0.022930908608216633
"जीत हासिल की है",345,0.27233201581027666
"पाई थी । </s>",345,0.9985507246376811
"<s> इस तस्वीर में",345,0.5629084967320261
"अमेरिका के राष्ट्रपति डोनाल्ड",345,0.6475563909774437
"पूरी तरह से तैयार",345,0.08451913640824338
"जारी कर दी गई",345,0.2615793470007593
"के पहले सप्ताह में",345,0.8144208037825059
"की तैयारी की जा",345,0.5259541984732824
"पर विचार कर रही",345,0.41456077015643805
"से होती है ।",345,0.7298728813559322
"कंपनी की ओर से",345,0.9985507246376811
"<s> मुख्यमंत्री शिवराज सिंह",345,0.9985507246376811
"की कमी नहीं है",345,0.629798903107861
"को बधाई दी ।",345,0.5180451127819549
"<s> पुलिस ने दोनों",345,0.030406001765225066
"बन गया है .",345,0.1830499468650372
"मामले सामने आ रहे",345,0.46743554952510175
"विरोध किया है ।",345,0.8125
"कर लिया है और",345,0.0484392575928009
"हिस्सा लेंगे । </s>",345,0.9985507246376811
"चयन किया गया है",344,0.5715474209650583
"लाया जाएगा । </s>",344,0.998546511627907
"लिए जाएंगे । </s>",344,0.998546511627907
"सिविल सर्जन डॉ .",344,0.998546511627907
"लग गया है ।",344,0.8460591133004927
"एक - दूसरे पर",344,0.08839423571796191
"दिखाई दी । </s>",344,0.998546511627907
"पुलिस अधिकारी ने बताया",344,0.6775147928994083
"भी करेंगे । </s>",344,0.998546511627907
"पूरे मामले की जांच",344,0.6361111111111111
"द्वारा की जा रही",344,0.998546511627907
"निर्धारित की गई है",344,0.7292993630573248
"को तैनात किया गया",344,0.726215644820296
"गांव के लोगों ने",344,0.38682432432432434
"है कि जल्द ही",344,0.8063380281690141
"कदम उठाया है ।",344,0.7914746543778802
"संक्रमित हो चुके हैं",344,0.998546511627907
"सभा को संबोधित करते",344,0.5640394088669951
"से बढ़ रहा है",344,0.998546511627907
"तक पहुंचाने के लिए",344,0.998546511627907
"इस योजना का लाभ",344,0.7067901234567902
"भी कहते हैं ।",344,0.6567877629063098
"के पास बिक्री के",344,0.998546511627907
"पास बिक्री के लिए",344,0.998546511627907
"कोविड - 19 संक्रमण",343,0.032424500615355484
"पूरी की । </s>",343,0.9985422740524781
"अपनी टीम के साथ",343,0.7855504587155964
"की सलाह दी गई",343,0.16913580246913582
"भारतीय कप्तान विराट कोहली",343,0.9985422740524781
"को सूचना मिली कि",343,0.5066568047337278
"लोक निर्माण विभाग के",343,0.43136020151133503
"बनाए जाएंगे । </s>",343,0.9985422740524781
"ने गिरफ्तार किया है",343,0.6548757170172084
"पूरी तरह से बंद",343,0.08402845927379785
"<s> सरकार की ओर",343,0.49927113702623904
"तहरीर के आधार पर",343,0.9985422740524781
"में आयोजित की गई",343,0.5746644295302014
"ने बताया कि मामले",343,0.007268829983658397
"के खिलाफ जमकर नारेबाजी",343,0.9332425068119891
"<s> वित्त मंत्री ने",343,0.3987194412107101
"फैलने से रोकने के",343,0.9036939313984169
"शुरू कर सकते हैं",343,0.9332425068119891
"उपलब्ध होगा । </s>",343,0.9985422740524781
"इस बारे में बात",343,0.11359867330016583
"अस्पताल में भर्ती करवाया",343,0.061160714285714284
"से मुलाकात की और",343,0.1687192118226601
"करने लगे हैं ।",343,0.8039906103286385
"किए जाने की मांग",343,0.21540880503144655
"दिखाई है । </s>",343,0.9985422740524781
"आधार पर पुलिस ने",343,0.9985422740524781
"<s> बैठक के बाद",343,0.46283783783783783
"की वजह से ही",342,0.03825901859735604
"जा रहे हैं कि",342,0.027950564740546736
"मृत्यु हो गई ।",342,0.5589198036006546
"भी की गई ।",342,0.45777479892761397
"जाहिर की है ।",342,0.7265957446808511
"का नाम रोशन किया",342,0.6164259927797834
"का विरोध किया ।",342,0.3049107142857143
"साबित हो रही है",342,0.8847150259067358
"कर रहे है .",342,0.20159386068476978
"पर बात करते हुए",342,0.891644908616188
"बारे में जानकारी ली",342,0.12436270939548434
"ही थे । </s>",342,0.9985380116959064
"चुनाव लड़ रहे हैं",342,0.940771349862259
"जमा करने के लिए",342,0.7505494505494505
"पीएम ने कहा कि",342,0.9330601092896175
"सरकार बनने के बाद",342,0.9985380116959064
"योगदान है । </s>",342,0.9985380116959064
"D आईसीआईसीआई प्रू एफएमपी",342,0.9985380116959064
"जान बचाने के लिए",341,0.998533724340176
"मौसम विभाग के मुताबिक",341,0.2963446475195822
"प्रधानमंत्री नरेंद्र मोदी का",341,0.0365892972275951
"मुख्यमंत्री अशोक गहलोत ने",341,0.6157323688969258
"ने एक - दूसरे",341,0.5609555189456342
"रहें हैं । </s>",341,0.998533724340176
"<s> मुद्रा कनवर्ट करें",341,0.998533724340176
"के लिए अस्पताल में",341,0.5840480274442539
"में रह रहे हैं",341,0.4188191881918819
"कोरोना वायरस की वजह",341,0.3118131868131868
"हम जानते हैं कि",341,0.998533724340176
"सुप्रीम कोर्ट ने कहा",341,0.22806430006697923
"होनी थी । </s>",341,0.998533724340176
"का रहने वाला था",341,0.2251984126984127
"आर्थिक रूप से कमजोर",341,0.6934826883910387
"<s> हालांकि बाद में",341,0.998533724340176
"पुलिस को सूचना मिली",341,0.1986581096849475
"- अलग स्थानों पर",341,0.8087885985748219
"सौंपी है । </s>",341,0.998533724340176
"ने बताया कि शुक्रवार",341,0.007226384261126085
"आरोप लगाए हैं ।",341,0.7338362068965517
"आ जाते हैं ।",341,0.6715976331360947
"जाता है कि इस",340,0.1370056497175141
"पदों के लिए आवेदन",340,0.5052083333333334
"को जागरूक करने के",340,0.6454372623574145
"<s> अदालत ने कहा",340,0.5977112676056338
"नजर रखी जा रही",340,0.8638676844783715
"अपने नाम किया ।",340,0.49562043795620436
"तैयार की जा रही",340,0.9985294117647059
"यह नहीं है कि",340,0.9225543478260869
"हमें उम्मीद है कि",340,0.9985294117647059
"सोशल मीडिया के जरिए",340,0.5371835443037974
"मौजूद हैं . </s>",340,0.9985294117647059
"किया हुआ है ।",340,0.7988235294117647
"तैयारी चल रही है",340,0.8341523341523341
"- देना नहीं है",340,0.9077540106951871
"देख सकते हैं .",340,0.1849128540305011
"रुपये से कम हैं",340,0.7680995475113123
"मंत्री अरुण जेटली ने",340,0.6844758064516129
"शादी का झांसा देकर",340,0.9275956284153005
"पत्रकारों से बातचीत में",340,0.5371835443037974
"बढ़ता है । </s>",340,0.9985294117647059
"आयोजन होगा । </s>",339,0.9985250737463127
"को तैयार है ।",339,0.7052083333333333
"जाने की संभावना है",339,0.9985250737463127
"का आदेश दिया गया",339,0.1469184027777778
"करने के लिए यह",339,0.010700850377770051
"भी किया जाता है",339,0.9985250737463127
"में रहा । </s>",339,0.9985250737463127
"<s> आलम यह है",339,0.8724226804123711
"हिरासत में लेकर पूछताछ",339,0.8378712871287128
"नहीं हो पाई ।",339,0.2723250201126307
"का मामला प्रकाश में",339,0.9985250737463127
"संक्रमण को रोकने के",339,0.8931398416886543
"मामलों को देखते हुए",339,0.9985250737463127
"में लंबे समय से",339,0.5917832167832168
"वायरल हो रही हैं",339,0.371978021978022
"पाकिस्तान की ओर से",339,0.9985250737463127
"आयोजित किया गया था",339,0.22506648936170212
"विधानसभा चुनाव को लेकर",339,0.8276283618581907
"याचिका दायर की थी",339,0.3904267589388697
"लगा रहता है ।",339,0.9050802139037433
"मामले को गंभीरता से",339,0.9985250737463127
"ने बताया कि दो",339,0.007183938538593773
"गंभीर रूप से जख्मी",338,0.08900316455696203
"बढ़ गया । </s>",338,0.9985207100591716
"भी किया जा सकता",338,0.43103448275862066
"संदेश दिया । </s>",338,0.9985207100591716
"शामिल होने के बाद",338,0.19307780320366133
"<s> मामले की जानकारी",338,0.219583604424203
"की बात है तो",338,0.13282172373081463
"देने के लिए कहा",338,0.11317907444668009
"प्रक्रिया शुरू कर दी",338,0.9985207100591716
"शाम पांच बजे तक",338,0.7723112128146453
"ही उन्होंने कहा कि",338,0.9985207100591716
"में लॉन्च किया गया",338,0.46745152354570635
"ने बताया कि उसके",338,0.007162715677327618
"आवश्यकता होगी । </s>",338,0.9985207100591716
"जानकारों का कहना है",338,0.9985207100591716
"के विभिन्न हिस्सों में",338,0.6845841784989858
"से पूछताछ की ।",338,0.26743264659271
"बीच खेला गया ।",338,0.9323204419889503
"<s> सुनवाई के दौरान",337,0.8628205128205129
"के लिए आमंत्रित किया",337,0.8695090439276486
"संपन्न हुआ । </s>",337,0.9985163204747775
"को पत्र लिखा है",337,0.5444983818770227
"पहुंच गया है .",337,0.1802356722013926
"की तरह इस बार",337,0.5945229681978799
"महामारी की वजह से",337,0.9985163204747775
"है कि प्रदेश में",337,0.5409967845659164
"कोरोना महामारी के चलते",337,0.2143312101910828
"कप्तान महेंद्र सिंह धोनी",337,0.8370646766169154
"हाल ही में उन्होंने",337,0.050253882915173236
"जाम कर दिया ।",337,0.6938144329896907
"कहना है कि वे",337,0.022333576690781176
"ले सकेंगे । </s>",337,0.9985163204747775
"में हुआ था .",337,0.18746518105849583
"चलाते हैं । </s>",337,0.9985163204747775
"कहानी है । </s>",337,0.9985163204747775
"कहा कि उत्तर प्रदेश",337,0.9347222222222222
"करने का अनुरोध किया",337,0.9244505494505495
"बीआर एफएमपी - सीरीज",337,0.6458733205374281
"दी गई जानकारी के",336,0.889920424403183
"नहीं करेगी । </s>",336,0.9985119047619048
"तरह है । </s>",336,0.9985119047619048
"वितरण किया । </s>",336,0.9985119047619048
"बचे हैं । </s>",336,0.9985119047619048
"<s> आज के दिन",336,0.2807531380753138
"एक से बढ़कर एक",336,0.9985119047619048
"नहीं लगा । </s>",336,0.9985119047619048
"का उपयोग करें ।",336,0.83875
"साथ मनाया गया ।",336,0.9985119047619048
"होने की आशंका है",336,0.4752124645892351
"लड़ रहे हैं ।",336,0.5784482758620689
"घोषणा की है .",336,0.15751173708920188
"है । . .",336,0.7694954128440367
"नजर आएंगे . </s>",336,0.9985119047619048
"कोरोना की तीसरी लहर",336,0.9985119047619048
"जनता पार्टी भाजपा) के",336,0.5083333333333333
"बारी - बारी से",336,0.9985119047619048
"नहीं मिले । </s>",336,0.9985119047619048
"कहा था . </s>",336,0.9985119047619048
"<s> पं . </s>",336,0.9985119047619048
"<s> विदित हो कि",335,0.9985074626865672
"शिकायत के आधार पर",335,0.9985074626865672
"तैयार की है ।",335,0.8404522613065326
"पहुंच चुका है ।",335,0.7319474835886215
"में कही । </s>",335,0.9985074626865672
"है । । </s>",335,0.9985074626865672
"शामिल किया है ।",335,0.8158536585365853
"घोषणा की थी कि",335,0.2543726235741445
"को बनाए रखने के",335,0.5817391304347826
"में देखने को मिला",335,0.3885017421602787
"जारी बयान में कहा",335,0.8872679045092838
"सूत्रों की माने तो",335,0.9985074626865672
"लग जाता है ।",335,0.755079006772009
"लॉन्च किया गया है",335,0.4691444600280505
"के कई जिलों में",335,0.9189560439560439
"करने की मांग को",335,0.1020128087831656
"की भी मांग की",335,0.9065040650406504
"सक्रिय हैं । </s>",335,0.9985074626865672
"के लिए प्रतिबद्ध है",335,0.6983298538622129
"पाए गए थे ।",335,0.825925925925926
"<s> इसके बाद एक",335,0.017215645908389088
"के लिए घर से",335,0.49409158050221563
"ने शव को पोस्टमार्टम",334,0.3510526315789474
"रख दिया है ।",334,0.794047619047619
"लक्ष्य का पीछा करते",334,0.4525101763907734
"आ रहे है ।",334,0.7065677966101694
"जयंती के अवसर पर",334,0.9985029940119761
"के जाने के बाद",334,0.9985029940119761
"<s> भारत के लिए",334,0.23159722222222223
"वीडियो सामने आया है",334,0.8822751322751323
"आ गए थे ।",334,0.7345814977973568
"ले गए थे ।",334,0.9162087912087912
"गुहार लगाई । </s>",334,0.9985029940119761
"ने कहा कि मुख्यमंत्री",334,0.0053931239690805
"वर्ष की आयु में",334,0.5370370370370371
"के आधार पर किया",334,0.065047786229764
"को फैलने से रोकने",334,0.8776315789473684
"की तैनाती की गई",334,0.6245318352059925
"हो जाएंगे . </s>",334,0.9985029940119761
"एक ही दिन में",334,0.9985029940119761
"दिये हैं । </s>",334,0.9985029940119761
"ने बताया कि पहले",334,0.0070778242322629935
"का समर्थन किया है",334,0.4092024539877301
"मिल जाता है ।",334,0.653921568627451
"करने का मौका मिला",334,0.34523809523809523
"बचना चाहिए । </s>",334,0.9985029940119761
"नहीं कर पाए ।",333,0.5045523520485584
"जाएगा । ' </s>",333,0.9984984984984985
"बोलते हुए कहा कि",333,0.9984984984984985
"के लिए सदर अस्पताल",333,0.9984984984984985
"मुख्यमंत्री योगी आदित्यनाथ के",333,0.13521756811712077
"कारण बताओ नोटिस जारी",333,0.9392655367231638
"अंक पर बंद हुआ",333,0.9984984984984985
"- 19 के कारण",333,0.12744346492909162
"इलाज के दौरान मौत",333,0.40998766954377314
"पहली बार नहीं है",333,0.7196969696969697
"को लिखे पत्र में",333,0.9984984984984985
"जख्मी हो गए ।",333,0.753968253968254
"बंद कर दिया था",333,0.10208781086889776
"<s> देश की राजधानी",333,0.2952930728241563
"की कोशिश की लेकिन",333,0.05766562608394034
"रवाना हो गए ।",333,0.6023550724637681
"वाले लोगों की संख्या",333,0.8482142857142857
"शपथ दिलाई । </s>",333,0.9984984984984985
"शेयर करती रहती हैं",333,0.8591731266149871
"के लिए चुना गया",333,0.7104700854700855
"ने हमला कर दिया",333,0.9984984984984985
"भी की थी ।",333,0.7323788546255506
"देने की कोशिश की",333,0.6636726546906188
"काम करें । </s>",333,0.9984984984984985
"मीडिया के माध्यम से",333,0.9984984984984985
"संक्रमित मिले हैं ।",333,0.9287709497206704
"के निर्देश दिये ।",333,0.6045454545454545
"कार्रवाई नहीं की गई",333,0.39489311163895485
"के अधिकारियों ने बताया",333,0.51953125
"की तरफ से जारी",333,0.09190160309563294
"कोशिश करें । </s>",333,0.9984984984984985
"वाली बात यह है",332,0.8588082901554405
"ने कहा कि पुलिस",332,0.005360781396552282
"विरोध प्रदर्शन किया ।",332,0.5656996587030717
"जांच करने के लिए",332,0.5919642857142857
"हो रहे है ।",332,0.854381443298969
"अदालत ने कहा कि",332,0.8065693430656934
"<s> आने वाले दिनों",332,0.4911111111111111
"घटना की जानकारी मिलते",332,0.18375831485587582
"को बताया था कि",332,0.9259776536312849
"का अधिकार है ।",332,0.638728323699422
"कर लेंगे । </s>",332,0.9984939759036144
"में हिस्सा लिया ।",332,0.48394160583941603
"नहीं दे रहे हैं",332,0.7317880794701986
"<s> एसपी ने बताया",332,0.7432735426008968
"पर काबू पाने के",332,0.6005434782608695
"करने लगी । </s>",332,0.9984939759036144
"होने वाली है .",332,0.27172131147540984
"मामले सामने आए ।",332,0.14130434782608695
"के प्रधानमंत्री इमरान खान",332,0.9984939759036144
"विधायक हैं । </s>",332,0.9984939759036144
"ने की थी ।",332,0.78
"स्वास्थ्य विभाग की ओर",332,0.2887630662020906
"ने कहा कि जिस",332,0.005360781396552282
"में पाया जाता है",332,0.9984939759036144
"कि कोरोना वायरस के",332,0.40625
"करने के लिए कोई",331,0.010447949925710492
"निर्देश दिए हैं कि",331,0.17797522886375874
"के मरीजों की संख्या",331,0.9984894259818731
"ने कहा कि मुझे",331,0.005344610110288172
"है जिसकी वजह से",331,0.9984894259818731
"उन्हें लगता है कि",331,0.9984894259818731
"बढ़ सकती है ।",331,0.8324937027707808
"पड़ा था . </s>",331,0.9984894259818731
"मिल सकेगा । </s>",331,0.9984894259818731
"के दर्शन के लिए",331,0.8932432432432432
"चुना है । </s>",331,0.9984894259818731
"वर्ष की उम्र में",331,0.7153679653679653
"आग्रह किया है ।",331,0.515600624024961
"2016 - 17 में",331,0.5630323679727428
"करने के लिए पुलिस",331,0.010447949925710492
"में आया । </s>",331,0.9984894259818731
"मुलाकात की . </s>",331,0.9984894259818731
"उन्होंने दावा किया कि",330,0.8095823095823096
"शुरू कर दिए हैं",330,0.42461340206185566
"कहना है कि उनके",330,0.02186898519944249
"में से किसी एक",330,0.4917910447761194
"में रखा गया था",330,0.19683393070489844
"<s> इस लिस्ट में",330,0.9984848484848485
"आदेश जारी किया है",330,0.4576388888888889
"का पालन करें ।",330,0.7752941176470588
"हो रहे थे ।",330,0.7808056872037915
"किये जा रहे हैं",330,0.6951476793248945
"चेतावनी दी । </s>",330,0.9984848484848485
"करते नजर आ रहे",330,0.9984848484848485
"उत्साहित हैं । </s>",330,0.9984848484848485
"की गई है और",330,0.021792328042328044
"मांग की . </s>",330,0.9984848484848485
"ना हो । </s>",330,0.9984848484848485
"<s> इस चुनाव में",330,0.8881401617250674
"अपील करते हुए कहा",330,0.9984848484848485
"नहीं दी गई ।",330,0.32623762376237625
"कहा गया था ।",330,0.2312280701754386
"लॉन्च किया गया था",330,0.46213183730715285
"अलग - अलग हिस्सों",330,0.056928127159640636
"<s> इसके बाद उसने",330,0.016958311888831703
"के वरिष्ठ नेता और",330,0.37917146144994246
"कहा है कि अगर",330,0.037752062328139324
"- 13 सीरिज -",330,0.9984848484848485
"से एक बार फिर",329,0.9412607449856734
"बताया जाता है ।",329,0.11001339584728734
"करने के लिए इस",329,0.010384724812695603
"बात कही . </s>",329,0.9984802431610942
"हमला बोला है ।",329,0.68580375782881
"आरोप में गिरफ्तार किया",329,0.75
"से मिले । </s>",329,0.9984802431610942
"<s> इस फिल्म का",329,0.10366046071315872
"किए है । </s>",329,0.9984802431610942
"बढ़ाया है । </s>",329,0.9984802431610942
"मिल चुकी है ।",329,0.776595744680851
"में होने वाले विधानसभा",329,0.26663961038961037
"भर गया । </s>",329,0.9984802431610942
"चाहिए । "" </s>",329,0.9984802431610942
"की मांग है कि",329,0.7784360189573459
"में काम करते हैं",329,0.48811292719167904
"भारत और इंग्लैंड के",329,0.9984802431610942
"ले रहे हैं .",329,0.17325949367088608
"2014 के लोकसभा चुनाव",329,0.8380102040816326
"कर लें . </s>",329,0.9984802431610942
"खिलाफ है । </s>",329,0.9984802431610942
"पूरी कर ली है",329,0.3008241758241758
"दिख रही हैं ।",329,0.6094619666048238
"सचिव डॉ . </s>",329,0.9984802431610942
"<s> इसके बाद उन्हें",329,0.016906845084920227
"अस्पताल में इलाज के",329,0.47471098265895956
"की तैयारी के लिए",329,0.922752808988764
"की आवश्यकता होगी ।",329,0.8878378378378379
"से शुरू होने वाले",329,0.36703910614525137
"सामने नहीं आया है",329,0.776595744680851
"पूरी खबर सुने नई",329,0.3555194805194805
"भेज दिया था ।",329,0.8358778625954199
"कारोबार कर रहा है",329,0.673155737704918
"कर कहा है कि",328,0.9984756097560976
"के खिलाफ सख्त कार्रवाई",328,0.8228643216080402
"अपने - अपने घरों",328,0.2756734006734007
"ले जाया जा रहा",328,0.8146766169154229
"बढ़ा दिया गया है",328,0.81875
"करना पड़ा है ।",328,0.7229580573951435
"लिए जरूरी है कि",328,0.6396484375
"यह पूरी तरह से",328,0.9984756097560976
"कांग्रेस की ओर से",328,0.9984756097560976
"रह सकती है ।",328,0.8528645833333334
"सामने आ रहा है",328,0.9984756097560976
"<s> बी . </s>",328,0.9984756097560976
"अभिनेता सुशांत सिंह राजपूत",328,0.9984756097560976
"हो रही हैं .",328,0.17741061755146262
"से शुरू होगी ।",328,0.6421568627450981
"करवाया गया है ।",327,0.8547120418848168
"<s> भारत सरकार ने",327,0.3809801633605601
"दे दिया है .",327,0.24113737075332348
"कराई गई थी ।",327,0.9197183098591549
"निवासी है । </s>",327,0.9984709480122325
"ने बताया कि बुधवार",327,0.006929264203399902
"हो जाती है तो",327,0.06321393998063891
"जिम्मेदार है । </s>",327,0.9984709480122325
"मतदान होगा । </s>",327,0.9984709480122325
"पर अलग - अलग",327,0.9984709480122325
"चाहते थे . </s>",326,0.9984662576687117
"घोषित किया है ।",326,0.8410852713178295
"चले जाते हैं ।",326,0.75
"को लागू करने के",326,0.3596685082872928
"नियुक्त किया है ।",326,0.8198992443324937
"को हुआ था ।",326,0.7138157894736842
"तैयार की गई है",326,0.5907441016333939
"में टक्कर मार दी",326,0.9984662576687117
"बात करते हैं ।",326,0.4924357034795764
"तेज कर दी है",326,0.5983455882352942
"कम हो गई है",326,0.65625
"निभाई थी । </s>",326,0.9984662576687117
"पर तंज कसते हुए",326,0.9984662576687117
"अनुरोध किया । </s>",326,0.9984662576687117
"सुनवाई हुई । </s>",326,0.9984662576687117
"गठन किया गया ।",326,0.2916666666666667
"शर्मा का कहना है",326,0.9380403458213257
"हत्या कर दी .",326,0.06746113989637306
"में लगी हुई है",326,0.6881606765327696
"बंद हो गया ।",326,0.40234857849196537
"<s> जिले में अब",326,0.15397350993377484
"के एक प्रवक्ता ने",326,0.9984662576687117
"बढ़ोतरी हुई है ।",326,0.775
"<s> यहां तक की",326,0.15339302544769085
"ने कहा कि अभी",326,0.005263753678967625
"विचार रखे । </s>",326,0.9984662576687117
"जा चुकी है .",326,0.15649038461538461
"करने की योजना बनाई",326,0.2501921598770177
"और इसके साथ ही",326,0.9326647564469914
"ने बताया कि गांव",326,0.006908041342133747
"करोड़ की लागत से",326,0.9984662576687117
"भी किया जा रहा",326,0.4157088122605364
"में रहती हैं ।",326,0.6955128205128205
"के लिए स्थगित कर",325,0.8517060367454068
"चुके थे . </s>",325,0.9984615384615385
"वर्ष 2017 - 18",325,0.9984615384615385
"आज का दिन आपके",325,0.34594882729211085
"उन्होंने कहा कि वे",325,0.012959782738927273
"के साथ काम किया",325,0.14905833716123104
"करीब है । </s>",325,0.9984615384615385
"आरोपियों को गिरफ्तार किया",325,0.40817610062893084
"कार्यक्रम को संबोधित करते",325,0.7671394799054374
"मारे गए थे ।",325,0.66359918200409
"अपने इंस्टाग्राम अकाउंट पर",325,0.7914634146341464
"करना चाहते हैं .",325,0.1251929012345679
"से कम उम्र के",325,0.7476958525345622
"ने बताया कि इन",325,0.006886818480867591
"की तैयारी चल रही",325,0.9984615384615385
"मुकदमा दर्ज किया है",325,0.29366515837104074
"संवाददाता सम्मेलन में कहा",325,0.903899721448468
"बेहतर बनाने के लिए",325,0.9984615384615385
"पर एक बार फिर",325,0.9245014245014245
"फायदेमंद है । </s>",325,0.9984615384615385
"के लिए जानी जाती",325,0.903899721448468
"साल के अंत तक",324,0.6126893939393939
"<s> सूचना पर पुलिस",324,0.2259078212290503
"मंजूरी दी है ।",324,0.8189873417721519
"उत्तर प्रदेश सरकार ने",324,0.38835534213685474
"के कारण लोगों को",324,0.530327868852459
"जुड़ा हुआ है ।",324,0.7352272727272727
"तैयारियां शुरू कर दी",324,0.9984567901234568
"दी हैं . </s>",324,0.9984567901234568
"देखी जा सकती है",324,0.7928921568627451
"<s> उनका मानना है",324,0.804726368159204
"पा रहा था ।",324,0.804726368159204
"अन्य घायल हो गए",324,0.80875
"साबित हुआ । </s>",324,0.9984567901234568
"निलंबित कर दिया है",324,0.29249547920433994
"ने सुप्रीम कोर्ट में",324,0.5031104199066874
"को सौंपा । </s>",324,0.9984567901234568
"में जाने के लिए",324,0.6615541922290389
"कुमार के नेतृत्व में",324,0.9984567901234568
"पेश किया था ।",324,0.8107769423558897
"से गुजर रहा है",323,0.7072368421052632
"कहना है कि उन्होंने",323,0.021404393708103802
"पूर्व अध्यक्ष राहुल गांधी",323,0.9984520123839009
"शुरू हो जाता है",323,0.9347826086956522
"की जांच करने के",323,0.40111940298507465
"से किया । </s>",323,0.9984520123839009
"है कि राज्य में",323,0.4334677419354839
"के राष्ट्रपति डोनाल्ड ट्रंप",323,0.8509234828496042
"और . . .",323,0.9984520123839009
"वर्मा ने कहा कि",323,0.9320809248554913
"यह सुनिश्चित करने के",323,0.591743119266055
"बनाई जाएगी । </s>",323,0.9984520123839009
"में उतार - चढ़ाव",323,0.8185279187817259
"खराब हो गई ।",323,0.43463611859838275
"पत्र में कहा गया",323,0.47149122807017546
"इस्तेमाल किया । </s>",323,0.9984520123839009
"सफल रहा । </s>",323,0.9984520123839009
"का प्रयास किया है",323,0.08484609313338595
"एवं बाल विकास विभाग",323,0.652834008097166
"अस्पताल में भर्ती किया",323,0.05758928571428571
"खेला जा रहा है",323,0.8646112600536193
"तस्वीरें सोशल मीडिया पर",323,0.9984520123839009
"बन जाती है ।",323,0.8002481389578163
"की कोशिश करें ।",323,0.7379862700228833
"अधिक जानकारी के लिए",323,0.9984520123839009
"तैयारियां पूरी कर ली",323,0.9984520123839009
"कराना होगा । </s>",323,0.9984520123839009
"बात कर रहे थे",323,0.19265232974910393
"जा सकें । </s>",322,0.9984472049689441
"मीडिया से बातचीत में",322,0.6574642126789366
"लोगों के मन में",322,0.9984472049689441
"<s> उत्तर प्रदेश सरकार",322,0.052584232908079814
"आधा दर्जन से अधिक",322,0.7691387559808612
"गुहार लगाई है ।",322,0.7938271604938272
"की बैठक के बाद",322,0.6481854838709677
"बुलाया था । </s>",322,0.9984472049689441
"कराया जाता है ।",322,0.7841463414634147
"है कि कोरोना वायरस",322,0.26971476510067116
"की मांग की .",322,0.03068040843591946
"के लिए जिला प्रशासन",322,0.32974358974358975
"<s> जिला प्रशासन ने",322,0.35841694537346713
"लगाई जा रही है",322,0.6135496183206107
"आज के दौर में",322,0.9212034383954155
"जान बचाई । </s>",321,0.9984423676012462
"कि इस संबंध में",321,0.9984423676012462
"इसके साथ - साथ",321,0.9984423676012462
"2019 के लोकसभा चुनाव",321,0.8239074550128535
"<s> सूत्रों से मिली",321,0.7043956043956044
"ने दावा किया था",321,0.1574938574938575
"चली आ रही है",321,0.7170022371364653
"जुड़े हैं । </s>",321,0.9984423676012462
"प्रदान करती है ।",321,0.8829201101928374
"चर्चा में हैं ।",321,0.747086247086247
"का आरोप लगा है",321,0.3875453446191052
"भी हुआ । </s>",321,0.9984423676012462
"को पूछताछ के लिए",321,0.8977591036414566
"का आरोप था कि",321,0.7202247191011236
"<s> इस क्षेत्र में",321,0.633399209486166
"<s> कोरोना की दूसरी",321,0.4644927536231884
"लिए कहा था ।",321,0.7913580246913581
"की स्थापना की गई",321,0.26820083682008367
"चल रहा था .",321,0.1266798418972332
"किया जाता है कि",320,0.02703960731211916
"पेट्रोल और डीजल के",320,0.35658482142857145
"उपलब्ध नहीं है ।",320,0.8753424657534247
"<s> सूचना के बाद",320,0.6062618595825426
"ने पहले बल्लेबाजी करते",320,0.8234536082474226
"माना जाएगा । </s>",320,0.9984375
"में आग लगने से",320,0.4570815450643777
"व्यस्त हैं । </s>",320,0.9984375
"नजर आए . </s>",320,0.9984375
"ने अपनी रिपोर्ट में",320,0.9984375
"नेताजी सुभाष चंद्र बोस",320,0.9984375
"की गिरावट दर्ज की",320,0.9287790697674418
"को बढ़ावा देने के",320,0.7395833333333334
"सिंह राजपूत की मौत",320,0.7717391304347826
"बोल रहे थे ।",320,0.8342036553524804
"कराते हैं । </s>",320,0.9984375
"सकते हो । </s>",320,0.9984375
"<s> जांच के बाद",320,0.35579064587973275
"दे दी . </s>",320,0.9984375
"से अधिक लोगों की",319,0.24863387978142076
"आने के बाद ही",319,0.12189054726368159
"भागने लगे । </s>",319,0.9984326018808778
"तरह इस बार भी",319,0.9984326018808778
"सौंप दिया है ।",319,0.8774104683195593
"जैन ने कहा कि",319,0.9984326018808778
"पहुंच गया था ।",319,0.8125
"नहीं आता । </s>",319,0.9984326018808778
"देनी चाहिए । </s>",319,0.9984326018808778
"क्या होगा ? </s>",319,0.9984326018808778
"<s> पीएम नरेंद्र मोदी",319,0.9984326018808778
"ने कहा कि पार्टी",319,0.005150554675118859
"पति - पत्नी के",319,0.42297476759628155
"पड़ सकती है ।",319,0.8272727272727273
"<s> भारत में कोरोना",319,0.2174061433447099
"<s> रतलाम । </s>",319,0.9984326018808778
"अंदाजा लगाया जा सकता",319,0.7711864406779662
"का समय है ।",319,0.7787286063569682
"यह निर्णय लिया गया",319,0.6908893709327549
"की योजना बना रही",319,0.2993421052631579
"घोषणा की गई है",318,0.4313858695652174
"को घटना की जानकारी",318,0.7134831460674157
